Sanskrit,English
 iha pra brūhi yatamaḥ so agne yātudhāno ya idaṃ kṛṇoti  tam ā rabhasva samidhā yaviṣṭha nṛcakṣasaś cakṣuṣe randhayainam,here tell this forth o agni whosoever is he himself or acteth as a demon grasp him o thou most youthful with thy fuel to the man- seers eye give him as booty  rise up advance run forward make thy dwelling in water that shall be thy place to rest in there dwelling in accordance with the fathers delight thyself with soma and libations
 tīkṣṇenāgne cakṣuṣā rakṣa yajñaṃ prāñcaṃ vasubhyaḥ praṇaya pracetaḥ  hiṃsraṃ rakṣāṃsy abhi śośucānaṃ mā tvā dabhan yātudhānā nṛcakṣaḥ,with keen glance guard the sacrifice o agni thou sage con- duct it onward to the vasus let not the fiends o man-beholder harm thee burning against the rakshasas to slay them  prepare thy body speed thou on thy journey let not thy limbs thy frame be left behind thee follow to its repose thy resting spirit go to whatever spot of earth thou lovest
 nṛcakṣā rakṣaḥ pari paśya vikṣu tasya trīṇi prati śṛṇīhy agrā  tasyāgne pṛṣṭīr harasā śṛṇīhi tredhā mūlaṃ yātudhānasya vṛśca,look on the fiend mid men as man-beholder rend thou his three extremities in pieces demolish with thy flame his ribs o agni the yatudhanas root destroy thou triply  with splendour may the fathers meet for soma with mead and fatness may the gods anoint me lead me on farther to extended vision and prosper me through life of long duration
 trir yātudhānaḥ prasitiṃ ta etv ṛtaṃ yo agne anṛtena hanti  tam arciṣā sphūrjayan jātavedaḥ samakṣam enam gṛṇate ni yuṅdhi,thrice agni let thy noose surround the demon who with his falsehood injures holy order loud roaring with thy flame jatavedas fetter him in the pre- sense of the singer  may agni balm me thoroughly with splendour; may vishnu touch my lips with understanding may all the deities vouchsafe me riches and pleasant waters purify and cleanse me
 yad agne adya mithunā śapāto yad vācas tṛṣṭaṃ janayanta rebhāḥ  manyor manasaḥ śaravyā jāyate yā tayā vidhya hṛdaye yātudhānān,agni what curse the pair this day may utter what rude rough word the worshippers have spoken each arrowy taunt sped from the angry spirit--pierce to the heart therewith the yatudhanas  mitra and varuna have stood about me adityas sacirifical posts exalt me may indra balm my hands with strength and splendour a long long life may savitar vouchsafe me
 parā śṛṇīhi tapasā yātudhānān parāgne rakṣo harasā śṛṇīhi  parārciṣā mūradevāñchṛṇīhi parāsutṛpaḥ śośucataḥ śṛṇīhi,with fervent heat exterminate the demons destroy the fiends with glow and flame o agni destroy with fire the foolish gods adorers destroy the insatiate fiercely-burning creatures  worship with sacrificial gift king yama vivasvans son who gathers men together yama who was the first to die of mortals the first who travelled to the world before us
 parādya devā vṛjinaṃ śṛṇantu pratyag enaṃ śapathā yantu sṛṣṭāḥ  vācāstenaṃ śarava ṛcchantu marman viśvasyaitu prasitiṃ yātudhānaḥ,may gods destroy to-day the evil-doer may uttered curses turn again and strike him let arrows pierce the liar in his vitals and visvas net enclose the yatudhana  depart o fathers and again come hither; this sacrifice of yours is balmed with sweetness enrich us here with gift of great possessions; grant blessed wealth with ample store of heroes
 yaḥ pauruṣeyeṇa kraviṣā samaṅkte yo aśvyena paśunā yātudhānaḥ  yo aghnyāyā bharati kṣīram agne teṣāṃ śīrṣāṇi harasāpi vṛśca,the fiend who smears himself with flesh of cattle with flesh of horses and of human bodies who steals the milch-cows milk away o agni--tear off the heads of such with fiery fury  kanva kakshivan purumidha agastya syavasva sobhari and archananas this visvamitra jamadagni atri kasyapa vamadeva be our helpers
 viṣaṃ gavāṃ yātudhānā bharantām ā vṛścantām aditaye durevāḥ  paraiṇān devaḥ savitā dadātu parā bhāgam oṣadhīnāṃ jayantām,let the fiends steal the poison of the cattle may aditi cast off the evil-doers may the god savitar give them up to ruin and be their share of herbs and plants denied them  vasishtha jamadagni visvamitra gotama vamadeva bhara- dvaja atri hath won your favour with homage gracious to us be ye praiseworthy fathers
 saṃvatsarīṇaṃ paya usriyāyās tasya māśīd yātudhāno nṛcakṣaḥ  pīyūṣam agne yatamas titṛpsāt taṃ pratyañcam arciṣā vidhya marmaṇi,the cow gives milk each year o man-beholder let not the yatudhana ever taste it agni if one should glut him with the biestings pierce with thy flame his vitals as he meets thee  they making for themselves a new existence wash off defilement in the brazen vessel may we be fragrant in our houses ever increasing in our children and our riches
 sanād agne mṛṇasi yātudhānān na tvā rakṣāṃsi pṛtanāsu jigyuḥ  sahamūrān anu daha kravyādo mā te hetyā mukṣata daivyāyāḥ,agni from days of old thou slayest demons never have rakshasas in fight oercome thee burn up the foolish ones the flesh-devourers let none of them escape thy heavenly arrow  they balm him balm him over balm him thoroughly caress the mighty power and balm it with the mead they seize the flying steer at the streams breathing-place cleansing with gold they grasp the animal herein
 tvaṃ no agne adharād udaktas tvaṃ paścād uta rakṣā purastāt  prati tye te ajarāsas tapiṣṭhā aghaśaṃsaṃ śośucato dahantu,guard us o agni from above and under protect us from be- hind and from before us; and may thy flames most fierce and never wasting glowing with fervent heat consume the sinner  fathers be glorious in yourselves and follow all that is glad in you and meet for soma give ear and listen swiftly-moving sages benevolent invoked in our assembly
 paścāt purastād adharād utottarāt kaviḥ kāvyena pari pāhy agne  sakhā sakhāyam ajaro jarimne agne martāṁ amartyas tvaṃ naḥ,from rear from front from under from above us agni pro- tect us as a sage with wisdom guard to old age thy friend as friend eternal o agni as im- mortal guard us mortals  atris angirases navagvas givers of liberal gifts continual sacrificers devout and pious granting guerdon freely sit on this holy grass and be ye joyful
 tad agne cakṣuḥ prati dhehi rebhe śaphārujo yena paśyasi yātudhānān  atharvavaj jyotiṣā daivyena satyaṃ dhūrvantam acitaṃ nyoṣa,lend thou the worshipper that eye o agni where with thou lookest on the hoof-armed demons with light celestial in atharvans manner burn up the fool who ruins truth with falsehood  as in the days of old our ancient fathers speeding the work of sacred worship agni sought pure light and devotion singing praises they cleft the ground and made red dawns apparent
 pari tvāgne puraṃ vayaṃ vipraṃ sahasya dhīmahi  dhṛṣadvarṇaṃ dive dive hantāraṃ bhaṅgurāvataḥ,we set thee round us as a fort victorious agni thee a sage in conquering colour day by day destroyer of the treacherous foe  gods doing holy acts devout resplendent smelting like ore their human generation brightening agni and exalting indra they came encompassing the stall of cattle
 viṣeṇa bhaṅgurāvataḥ prati sma rakṣaso jahi  agne tigmena śociṣā tapuragrābhir arcibhiḥ,with deadly poison strike thou back the treacherous brood of rakshasas o agni with thy sharpened glow with rays that flash with points of flame  strong one he marked them and the gods before them like herds of cattle in a foodful pasture there man moaned forth their strong desires to strengthen even the true; the nearest one the living
 vi jyotiṣā bṛhatā bhāty agnir āvir viśvāni kṛṇute mahitvā  prādevīr māyāḥ sahate durevāḥ śiśīte śṛṅge rakṣobhyo vinikṣe,agni shines far and wide with lofty splendour and by his great- ness makes all things apparent he conquers godless and malign enchantments and sharpens both his horns to gore the ogres  we have worked for thee we have toiled and laboured bright dawns have shed their light upon our worship all that the gods regard with love is blessed loud may we speak with heroes in assembly
 ye te śṛṅge ajare jātavedas tigmahetī brahmasaṃśite  tābhyāṃ durhārdam abhidāsantaṃ kimīdinaṃ  pratyañcam arciṣā jātavedo vi nikṣva,thy two unwasting horns o jatavedas keen-pointed weapons sharpened by devotion with these transfix the wicked-souled kimidin with fierce flame jatavedas when he meets thee  from eastward indra lord or maruts guard me as in her arms earth guards the heaven above us those who give room who made the paths we worship you mid the gods who share the gifts we offer
 sa yat prācīṃ diśam anuvyacalan mārutaṃ śardho bhūtvānuvyacalan mano 'nnādaṃ kṛtvā  manasānnādenānnam atti ya evaṃ veda,he when he went away to the eastern region went away having become the marut host and having made mind an eater of food he who hath this knowledge eats food with mind as food-eater
 sa yad dakṣiṇāṃ diśam anuvyacalad indro bhūtvānuvyacalad balam annādaṃ kṛtvā  balenānnādenānnam atti ya evaṃ veda,he when he went away to the southern region went away having become indra and having made strength an eater of food he who hath this knowledge eats food with strength as food-eater
 sa yat pratīcīṃ diśam anuvyacalad varuṇo rājā bhūtvānuvyacalad apo 'nnādīḥ kṛtvā  adbhir annādībhir annam atti ya evaṃ veda,he when he went away to the western region went away having become king varuna and having made the waters eaters of food he who hath this knowledge eats food with the waters as food-eaters
 sa yad udīcīṃ diśam anuvyacalat somo rājā bhūtvānuvyacalat saptarṣibhir huta āhutim annādīṃ kṛtvā  āhutyānnādyānnam atti ya evaṃ veda,he when he went away to the northern region went away having become king soma and having made the seven rishis oblation an eater of food he who hath this knowledge eats food with oblation as food-eater
 sa yad dhruvāṃ diśam anuvyacalad viṣṇur bhūtvānuvyacalad virājam annādīṃ kṛtvā  virājānnādyānnam atti ya evaṃ veda,he when he went away to the stedfast region went away having become vishnu and having made viraj an eater of food he who hath this knowledge eats food with viraj as food-eater
 sa yat paśūn anuvyacalad rudro bhūtvānuvyacalad oṣadhīr annādīḥ kṛtvā  oṣadhībhir annādībhir annam atti ya evaṃ veda,he when he went away to animals went away having become rudra and having made herbs eaters of food he who hath this knowledge eats food with herbs as food-eaters
 sa yat pitṝn anuvyacalad yamo rājā bhūtvānuvyacalat svadhākāram annādaṃ kṛtvā  svadhākāreṇānnādenānnam atti ya evaṃ veda,he when he went away to the fathers went away having be- come king yama and having made the exclamation svadha an eater of food he who hath this knowledge eats food with the exclamation svadha as food-eater
 sa yan manuṣyān anuvyacalad agnir bhūtvānuvyacalat svāhākāram annādaṃ kṛtvā  svāhākāreṇānnādenānnam atti ya evaṃ veda,he when he went away to men went away having become agni and having made the exclamation svaha an eater of food he who hath this knowledge eats food with the exclamation svaha as food-eater
 sa yad ūrdhvāṃ diśam anuvyacalad bṛhaspatir bhūtvānuvyacalad vaṣaṭkāram annādaṃ kṛtvā  vaṣaṭkāreṇānnādenānnam atti ya evaṃ veda,he when he went away to the upper region went away having become brihaspati and having made the exclamation vashat an eater of food he who hath this knowledge eats food with the exclamation vashat as food-eater
 sa yad devān anuvyacalad īśāno bhūtvānuvyacalan manyum annādaṃ kṛtvā  manyunānnādenānnam atti ya evaṃ veda,he when he went away to the gods went away having become isana and having made passion an eater of food he who hath this knowledge eats food with passion as food-eater
 sa yat prajā anuvyacalat prajāpatir bhūtvānuvyacalat prāṇam annādaṃ kṛtvā  prāṇenānnādenānnam atti ya evaṃ veda,he when he went away to creatures went away having become prajapati and having made vital breath an eater of food he who hath this knowledge eats food with vital breath as foodeater
 yau vyāghrāv avarūḍhau jighatsataḥ pitaraṃ mātaraṃ ca  tau dantau brahmaṇaspate śivau kṛṇu jātavedaḥ,two tigers have grown up who long to eat the mother and the sire soothe brahmanaspati and thou o jatavedas both these teeth
 vrīhim attaṃ yavam attam atho māṣam atho tilam  eṣa vāṃ bhāgo nihito ratnadheyāya dantau mā hiṃsiṣṭaṃ pitaram mātaraṃ ca,let rice and barley be your food eat also beans and sesamum this is the share allotted you to be your portion ye two teeth harm not your mother and your sire
 indro jayāti na parā jayātā adhirājo rājasu rājayātai  carkṛtya īḍyo vandyaś copasadyo namasyo bhaveha,indra be victor never to be vanquished to reign among the kings as sovran ruler here be thou meet for praise and supplication to be revered and waited on and worshipped
 tvam indrādhirājaḥ śravasyus tvaṃ bhūr abhibhūtir janānām  tvaṃ daivīr viśa imā vi rājāyuṣmat kṣatram ajaraṃ te astu,thou fain for glory an imperial ruler hast won dominion over men o indra of these celestial tribes be thou the sovran long-lasting be thy sway and undecaying
 yaṃ devāḥ smaram asiñcann apsv antaḥ śośucānaṃ sahādhyā  taṃ te tapāmi varuṇasya dharmaṇā,the philter burning with the pangs of yearning love which gods have poured within the bosom of the floods that spell for thee i heat by varunas decree
 yaṃ viśve devāḥ smaram asiñcann apsv antaḥ śośucānaṃ sahādhyā  taṃ te tapāmi varuṇasya dharmaṇā,the charm which burning with the pangs of love the general gods have poured within the bosom of the floods that spell for thee i heat by varunas decree
 yam indrāṇī smaram asiñcad apsv antaḥ śośucānaṃ sahādhyā  taṃ te tapāmi varuṇasya dharmaṇā,the philter burning with the pangs of longing which indrani hath effused within the waters depth that spell for thee i heat by varunas decree
 yam indrāgnī smaram asiñcatām apsv antaḥ śośucānaṃ sahādhyā  taṃ te tapāmi varuṇasya dharmaṇā,the charm aglow with longing which indra and agni have effused within the bosom of the floods that spell for thee i heat by varunas decree
 pārthivasya rase devā bhagasya tanvo bale  āyuṣyam asmā agniḥ sūryo varca ā dhād bṛhaspatiḥ,gods give him all that earth hath best with bodily strength and happy fate agni and surya grant him life brihaspati give him eminence
 āyur asmai dhehi jātavedaḥ prajāṃ tvaṣṭar adhinidhehi asmai  rāyas poṣaṃ savitar ā suvāsmai śataṃ jīvāti śaradas tavāyam,bestow thou life on him o jatavedas store him with future progeny o tvashtar send him o savitar full growth of riches let this thy servant live a hundred autumns
 āśīr ṇa ūrjam uta sauprajāstvaṃ dakṣaṃ dhattaṃ draviṇaṃ sacetasau  jayam kṣetrāṇi sahasāyam indra kṛṇvāno anyān adharānt sapatnān,may this our prayer bring strength and goodly offspring give both of you one-minded strength and riches let him with might win fields and victory indra setting beneath his feet the rest his rivals
 indreṇa datto varuṇena śiṣṭo marudbhir ugraḥ prahito no āgan  eṣa vāṃ dyāvāpṛthivī upasthe mā kṣudhan mā tṛṣat,as indras gift by varuna instructed the fierce one came to us sent by the maruts let him o heaven and earth rest in your bosom let him not hunger let him not be thirsty
 ūrjam asmā ūrjasvatī dhattaṃ payo asmai payasvatī dhattam  ūrjam asmai dyāvāpṛthivī adhātāṃ viśve devā maruta ūrjam āpaḥ,ye twain endowed with vigour grant him vigour ye who are rich in milk give milk to feed him these twain have given him vigour earth and heaven and all the gods the maruts and the waters
 śivābhiṣ ṭe hṛdayaṃ tarpayāmy anamīvo modiṣīṣṭhāḥ suvarcāḥ  savāsinau pibatāṃ mantham etam aśvino rūpaṃ paridhāya māyām,with health-bestowing drops thine heart i comfort all-bright again and undiseased enjoy them drest in like robes let these two drink the mixture wearing the asvins form as an illusion
 abhi tyaṃ devaṃ savitāram oṇyoḥ kavikratum  arcāmi satyasavaṃ ratnadhām abhi priyaṃ matim,i praise this god parent of heaven and earth exceeding wiser possessed of real energy giver of treasure thinker dear to all
 ūrdhvā yasyāmatir bhā adidyutat savīmani  hiraṇyapāṇir amimīta sukratuḥ kṛpāt svaḥ,whose splendour is sublime whose light shone brilliant in crea- tion who wise and golden-handed in his beauty made the sky
 sāvīr hi deva prathamāya pitre varṣmāṇam asmai varimāṇam asmai  athāsmabhyaṃ savitar vāryāṇi divodiva ā suvā bhūri paśvaḥ,as thou god quickening for our ancient father sentest him height above and room about him so unto us o savitar send treasures abundant day by day in shape of cattle
 yathedaṃ bhūmyā adhi tṛṇaṃ vāto mathāyati  evā mathnāmi te mano yathā māṃ kāminy aso yathā man nāpagā asaḥ,as the wind shake this tuft of grass hither and thither on the ground so do i stir and shake thy mind that thou mayst be in love with me my darling never to depart
 saṃ cen nayātho aśvinā kāminā saṃ ca vakṣathaḥ  saṃ vāṃ bhagāso agmata saṃ cittāni sam u vratā,ye asvins lead together ye unite and bring the loving pair now have the fortunes of you twain now have your vows and spirits met
 yat suparṇā vivakṣavo anamīvā vivakṣavaḥ  tatra me gacchatāddhavaṃ śalya iva kulmalaṃ yathā,when eagles calling out aloud are screaming in the joy of health then to my calling let her come as to the arrows neck the shaft
 yad antaraṃ tad bāhyaṃ yad bāhyaṃ tad antaram  kanyānāṃ viśvarūpāṇāṃ mano gṛbhāyauṣadhe,let what is inward turn outside let what is outward be within seize and possess o plant the mind of maidens rich in every charm
 viśvajit trāyamāṇāyai mā pari dehi  trāyamāṇe dvipāc ca sarvaṃ no rakṣa catuṣpād yac ca naḥ svam,entrust me visvajit to trayamana guard trayamana all our men guard all our wealth of quadrupeds
 trāyamāṇe viśvajite mā pari dehi  viśvajid dvipāc ca sarvaṃ no rakṣa catuṣpād yac ca naḥ svam,to visvajit entrust me trayamana o visvajit guard all our men etc
 viśvajit kalyāṇyai mā pari dehi  kalyāṇi dvipāc ca sarvaṃ no rakṣa catuṣpād yac ca naḥ svam,to visvajit entrust me o kalyani guard o kalyani all our men etc
 śamīm aśvattha ārūḍhas tatra puṃsuvanaṃ kṛtam  tad vai putrasya vedanaṃ tat strīṣv ā bharāmasi,asvattha on the sami-tree there a male birth is certified there is the finding of a son this bring we to the women-folk
 puṃsi vai reto bhavati tat striyām anu ṣicyate  tad vai putrasya vedanaṃ tat prajāpatir abravīt,the father sows the genial seed the woman tends and fosters it this is the finding of a son thus hath prajapati declared
 jitam asmākam udbhinnam asmākam abhyaṣṭhāṃ viśvāḥ pṛtanā arātīḥ,ours is superior place and ours is conquest may i in all fights tread down spite and malice
 tad agnir āha tad u soma āha pūṣā mā dhāt sukṛtasya loke,this word hath agni this hath soma spoken may pushan set me in the world of virtue
 vi te muñcāmi raśanāṃ vi yoktraṃ vi niyojanam  ihaiva tvam ajasra edhy agne,i free thee from the cord i loose the bond i loose the fastening even here perpetual agni wax thou strong
 suparṇas tvānv avindat sūkaras tvākhanan nasā  dipsauṣadhe tvaṃ dipsantam ava kṛtyākṛtaṃ jahi,an eagle found thee with his snout a wild boar dug thee from the earth harm thou o plant the mischievous and drive the sorcerer away  he when he went away to the eastern region went away having become the marut host and having made mind an eater of food he who hath this knowledge eats food with mind as food-eater
 ava jahi yātudhānān ava kṛtyākṛtaṃ jahi  atho yo asmān dipsati tam u tvaṃ jahy oṣadhe,beat thou the yatudhanas back drive thou away the sorcerer; and chase afar o plant the man who fain would do us injury  he when he went away to the southern region went away having become indra and having made strength an eater of food he who hath this knowledge eats food with strength as food-eater
 riśyasyeva parīśāsaṃ parikṛtya pari tvacaḥ  kṛtyāṃ kṛtyākṛte devā niṣkam iva prati muñcata,as twere a strip cut round from skin of a white-footed an- telope bind like a golden chain o god his witchcraft on the sorcerer  he when he went away to the western region went away having become king varuna and having made the waters eaters of food he who hath this knowledge eats food with the waters as food-eaters
 punaḥ kṛtyāṃ kṛtyākṛte hastagṛhya parā ṇaya  samakṣam asmā ā dhehi yathā kṛtyākṛtam hanat,take thou his sorcery by the hand and to the sorcerer lead it back lay it before him face to face that it may kill the sorcerer  he when he went away to the northern region went away having become king soma and having made the seven rishis oblation an eater of food he who hath this knowledge eats food with oblation as food-eater
 kṛtyāḥ santu kṛtyākṛte śapathaḥ śapathīyate  sukho ratha iva vartatāṃ kṛtyā kṛtyākṛtaṃ punaḥ,back on the wizard fall his craft upon the curser light his curse let witchcraft like a well-naved car roll back upon the sorcerer  he when he went away to the stedfast region went away having become vishnu and having made viraj an eater of food he who hath this knowledge eats food with viraj as food-eater
 yadi strī yadi vā pumān kṛtyāṃ cakāra pāpmane  tām u tasmai nayāmasy aśvam ivāśvābhidhānyā,whoso for others harm hath dealt-woman or man-in magic arts to him we lead the sorcery back even as a courser with a rope  he when he went away to animals went away having become rudra and having made herbs eaters of food he who hath this knowledge eats food with herbs as food-eaters
 yadi vāsi devakṛtā yadi vā puruṣaiḥ kṛtā  tāṃ tvā punar ṇayāmasīndreṇa sayujā vayam,now whether thou hast been prepared by gods or been pre- pared by men we with our indra at our side to aid us lead thee back again  he when he went away to the fathers went away having be- come king yama and having made the exclamation svadha an eater of food he who hath this knowledge eats food with the exclamation svadha as food-eater
 agne pṛtanāṣāṭ pṛtanāḥ sahasva  punaḥ kṛtyāṃ kṛtyākṛte pratiharaṇena harāmasi,agni victorious in fight subdue the armies of our foes back on the sorcerer we cast his sorcery and beat it home  he when he went away to men went away having become agni and having made the exclamation svaha an eater of food he who hath this knowledge eats food with the exclamation svaha as food-eater
 kṛtavyadhani vidhya taṃ yaś cakāra tam ij jahi  na tvām acakruṣe vayaṃ vadhāya saṃ śiśīmahi,thou who hast piercing weapons pierce him who hath wrought it; conquer him we do not sharpen thee to slay the man who hath not practised it  he when he went away to the upper region went away having become brihaspati and having made the exclamation vashat an eater of food he who hath this knowledge eats food with the exclamation vashat as food-eater
 putra iva pitaraṃ gaccha svaja ivābhiṣṭhito daśa  bandham ivāvakrāmī gaccha kṛtye kṛtyākṛtaṃ punaḥ,go as a son goes to his sire bite as a trampled viper bites as one who flies from bonds go back o witchcraft to the sorcerer  he when he went away to the gods went away having become isana and having made passion an eater of food he who hath this knowledge eats food with passion as food-eater
 ud eṇīva vāraṇy abhiskandaṃ mṛgīva  kṛtyā kartāram ṛcchatu,even as the timid antelope or hind from her assailant flees so swiftly let the sorcery oertake and reach the sorcerer  he when he went away to creatures went away having become prajapati and having made vital breath an eater of food he who hath this knowledge eats food with vital breath as foodeater
 iṣvā ṛjīyaḥ patatu dyāvāpṛthivī taṃ prati  sā taṃ mṛgam iva gṛhṇātu kṛtyā kṛtyākṛtaṃ punaḥ,straighter than any arrow let it fly against him heaven and earth so let that witchcraft seize again the wizard like a beast of chase  he when he went away to all the intermediate spaces went away having become parameshthin and having made devotion an eater of food he who hath this knowledge eats food with devotion as food-eater
 yad adaḥ saṃprayatīr ahāv anadatā hate  tasmād ā nadyo nāma stha tā vo nāmāni sindhavaḥ,as ye when ahi had been slain flowed forth together with a roar so are ye called the roaring ones this o ye rivers is your name
 yat preṣitā varuṇenācchībham samavalgata  tad āpnod indro vo yatīs tasmād āpo anu ṣṭhana,as driven forth by varuna ye swiftly urged your rolling waves there indra reached you as you flowed; hence ye are still the water-floods
 apakāmaṃ syandamānā avīvarata vo hi kam  indro vaḥ śaktibhir devīs tasmād vār nāma vo hitam,indra restrained you with his might goddesses as ye glided on not in accordance with his will hence have ye got the name of streams
 ekaḥ vo devo 'py atiṣṭhat syandamānā yathāvaśam  ud āniṣur mahīr iti tasmād udakam ucyate,one only god set foot on you flowing according to your will the mighty ones breathed upward fast hence; water is the name they bear
 amūḥ pāre pṛdākvas triṣaptā nirjarāyavaḥ  tāsām jarāyubhir vayam akṣyāv api vyayāmasy aghāyoḥ paripanthinaḥ,there on the bank those vipers lie thrice-seven having cast their skins now we with their discarded sloughs bind close and cover up the eyes of the malicious highway thief
 viṣūcy etu kṛntatī pinākam iva bibhratī  viṣvak punarbhuvā mano 'samṛddhā aghāyavaḥ,far let her go cutting her way brandishing as it were a club diverted be the new-borns mind neer are the wicked prosperous
 na bahavaḥ sam aśakan nārbhakā abhi dādhṛṣuḥ  veṇor adgā ivābhito 'samṛddhā aghāyavaḥ,not many have had power enough; the feeble ones have not prevailed like scattered fragments of a reed neer are the wicked pros- perous
 sahasraśṛṅgo vṛṣabho yaḥ samudrād udācarat  tenā sahasyenā vayaṃ ni janānt svāpayāmasi,the bull who hath a thousand horns who rises up from out the sea by him the strong and mighty one we lull the folk to rest and sleep
 na bhūmiṃ vāto ati vāti nāti paśyati kaścana  striyaś ca sarvāḥ svāpaya śunaś cendrasakhā caran,over the surface of the earth there breathes no wind there looks no eye lull all the women lull the dogs to sleep with indra as thy friend
 proṣṭheśayās talpeśayā nārīr yā vahyaśīvarīḥ  striyo yāḥ puṇyagandhayas tāḥ sarvāḥ svāpayāmasi,the woman sleeping in the court lying without or stretched on beds the matrons with their odorous sweets--these one and all we lull to sleep
 ejadejad ajagrabhaṃ cakṣuḥ prāṇam ajagrabham  aṅgāny ajagrabhaṃ sarvā rātrīṇām atiśarvare,each moving thing have i secured have held and held the eye and breath each limb and member have i seized in the deep darkness of the night
 ya āste yaś carati yaś ca tiṣṭhan vipaśyati  teṣāṃ saṃ dadhmo akṣīṇi yathedaṃ harmyaṃ tathā,the man who sits the man who walks whoever stands and clearly sees of these we closely shut the eyes even as we closely shut this house
 svaptu mātā svaptu pitā svaptu śvā svaptu viśpatiḥ  svapantv asyai jñātayaḥ svaptv ayam abhito janaḥ,sleep mother let the father sleep sleep dog and master of the home let all her kinsmen sleep sleep all the people who are round about
 o cit sakhāyaṃ sakhyā vavṛtyāṃ tiraḥ puru cid arṇavaṃ jaganvān  pitur napātam ādadhīta vedhā adhi kṣami prataraṃ dīdhyānaḥ,fain would i win my friend to kindly friendship so may the sage come through the airs wide ocean remembering the earth and days to follow obtain a son the issue of his father
 na te sakhā sakhyaṃ vaṣṭy etat salakṣmā yad viṣurūpā bhavati  mahas putrāso asurasya vīrā divo dhartāra urviyā parikhyan,thy friend loves not the friendship which considers her who is near in kindred as a stranger sons of the mighty asura the heroes supporters of the heaven see far around them
 uśanti ghā te amṛtāsa etad ekasya cit tyajasaṃ martyasya  ni te mano manasi dhāyy asme janyuḥ patis tanvam ā viviṣyāḥ,yea this the immortals seek of thee with longing a scion of the only man existing then let thy soul and mine be knit together embrace thy con- sort as her loving husband
 na yat purā cakṛmā kaddha nūnam ṛtaṃ vadanto anṛtaṃ rapema  gandharvo apsv apyā ca yoṣā sā nau nābhiḥ paramaṃ jāmi tan nau,shall we do now what we neer did aforetime? we who spoke righteously now talk impurely? gandharva in the floods the dame of waters--such is our bond such our most lofty kinship
 garbhe nu nau janitā dampatī kar devas tvaṣṭā savitā viśvarūpaḥ  nakir asya praminanti vratāni veda nāv asya pṛthivī uta dyauḥ,even in the womb god tvashtar vivifier shaping all forms creator made us consorts neer are his holy statutes violated that we are his the heaven and earth acknowledge
 ko adya yuṅkte dhuri gā ṛtasya śimīvato bhāmino durhṛṇāyūn  āsanniṣūn hṛtsvaso mayobhūn ya eṣāṃ bhṛtyām ṛṇadhat sa jīvāt,who yokes to-day unto the pole of order the strong and passio- nate steers of checkless spirit with shaft-armed mouths heart-piercing joy-bestowing? long shall he live who duly pays them service
 ko asya veda prathamasyāhnaḥ ka īṃ dadarśa ka iha pravocat  bṛhan mitrasya varuṇasya dhāma kad u brava āhano vīcyā nṝn,who knows that earliest day whereof thou speakest who hath beheld it? who can here declare it? great is the law of varuna and mitra what wanton wilt thou say to men to tempt them?
 yamasya mā yamyaṃ kāma āgant samāne yonau sahaśeyyāya  jāyeva patye tanvaṃ riricyāṃ vi cid vṛheva rathyeva cakrā,yami am possessed by love of yama that i may rest on the same couch beside him i as a wife would yield me to my husband like car-wheels let us speed to meet each other
 na tiṣṭhanti na nimiṣanty ete devānāṃ spaśa iha ye caranti  anyena mad āhano yāhi tūyaṃ tena vivṛha rathyeva cakrā,they stand not still they never close their eyelids those senti- nels of gods who wander round us not me--go quickly wanton with another and hasten like a chariot-wheel to meet him
 rātrībhir asmā ahabhir daśasyet sūryasya cakṣur muhur unmimīyāt  divā pṛthivyā mithunā sabandhū yamīr yamasya vivṛhād ajāmi,may suryas eye with days and nights endow him and ever may his light spread out before him in heaven and earth the kindred pair commingle on yami be the unbrotherly act of yama
 ā ghā tā gacchān uttarā yugāni yatra jāmayaḥ kṛṇavann ajāmi  upa barbṛhi vṛṣabhāya bāhum anyam icchasva subhage patiṃ mat,sure there will come succeeding times when brothers and sisters will do acts unmeet for kinsfolk not me o fair one--seek another husband and make thine arm a pillow for thy consort
 kiṃ bhrātāsad yad anāthaṃ bhavāti kim u svasā yan nirṛtir nigacchāt  kāmamūtā bahv etad rapāmi tanvā me tanvaṃ saṃ pipṛgdhi,is he a brother when no help is left her? is she a sister when destruction cometh? forced by my love these many words i utter come near and hold me in thy close embraces
 na te nāthaṃ yamy atrāham asmi na te tanūṃ tanvā sam papṛcyām  anyena mat pramudaḥ kalpayasva na te bhrātā subhage vaṣṭy etat,i am no help for thee no refuge yami i will not clasp and press thee to my bosom this is abhorrent to my mind and spirit--a brother on the couch beside a sister
 na vā u te tanūṃ tanvā saṃ papṛcyāṃ pāpam āhur yaḥ svasāraṃ nigacchāt  asaṃyad etan manaso hṛdo me bhrātā svasuḥ śayane yacchayīya,i will not fold mine arms about thy body they call it sin when one comes near a sister not me--prepare thy pleasure with another thy brother seeks not this from thee o fair one
 bato batāsi yama naiva te mano hṛdayaṃ cāvidāma  anyā kila tvāṃ kakṣyeva yuktaṃ pariṣvajātai libujeva vṛkṣam,alas; thou art indeed a weakling yama we find in thee no trace o f heart or spirit as round a tree the woodbine clings another will cling about thee girt as with a girdle
